CustomerID,ProductID,Quantity,Price,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,TransactionDay
120891,D,7,26.2809106,Credit Card,"8906 Hudson Flat Apt. 397
New Daniel, GA 74844",Home Decor,15.03465499,156.3076645,78
618265,B,8,47.1802475,Debit Card,"556 Sara Fort Apt. 704
East David, ND 49019",Electronics,15.22828881,319.9640252,74
393337,C,7,74.38683336,PayPal,"107 Rosario Ways
North Ian, AK 08012",Electronics,5.353989061,492.8291931,23
273592,B,5,35.972443,PayPal,"60688 Diana Pass Suite 039
East Jared, NH 22787",Home Decor,0.536509718,178.8972368,37
56773,A,1,50.85078695,Credit Card,"785 Brennan Junction
South Audreyburgh, FL 97082",Books,9.565772432,45.98651639,317
193610,D,7,25.54551486,Debit Card,"3768 Donna Rapid
Normanstad, MS 83469",Books,10.95011344,159.237764,189
23275,C,7,90.80228469,Debit Card,"38040 Melody Burg Apt. 350
North Barryborough, GA 68636",Electronics,17.73467079,522.891589,78
240189,C,9,90.61015292,Debit Card,"Unit 2580 Box 8266
DPO AE 81554",Home Decor,8.934478019,742.6314785,94
542331,C,3,53.05233258,Debit Card,"41242 Martha Hills
Christopherborough, RI 10711",Clothing,3.595036243,153.435246,306
868624,B,9,27.28045665,Credit Card,"9400 Charles Hollow Apt. 430
Lake Toddton, UT 26602",Books,10.07659226,220.7836464,221
699727,D,1,71.12901184,Cash,"14100 Julie Mill
East Dianeland, SD 55484",Electronics,19.45219908,57.29285485,218
230280,A,1,29.21814607,Credit Card,"844 Anthony Mountains Suite 791
Margaretstad, NH 73552",Books,15.61009074,24.65716696,12
905870,D,4,30.57351412,Credit Card,"0289 Jason Port Suite 636
Lake Catherine, CA 80065",Electronics,15.81929385,102.9480003,203
533585,C,9,97.48418681,PayPal,"USNV Watkins
FPO AP 77333",Electronics,19.42244911,706.9533322,99
361836,D,6,18.95872104,Credit Card,"027 Manuel Cape Suite 575
Barnestown, NC 57954",Home Decor,7.663526505,105.0348866,118
29302,A,3,44.13176172,Cash,"3979 Jill Forks
Brownville, PA 75779",Home Decor,17.9782214,108.5929677,249
759104,B,1,59.93872166,Debit Card,"7760 Mendoza Manors Apt. 357
Lake Patty, AR 71924",Electronics,1.671889363,58.93661255,246
637997,C,4,19.70110056,PayPal,"72744 Jeremy Forest
Joshuabury, AR 30567",Electronics,6.330352954,73.81580542,188
979697,D,9,13.50487889,PayPal,"08181 Sarah Parkways Apt. 691
Haroldhaven, VA 28509",Books,15.51168917,102.6903964,164
286748,A,3,58.8104181,Cash,"PSC 9766, Box 1150
APO AE 50063",Home Decor,4.651355715,168.2248091,33
793090,A,9,20.31033314,Cash,"50793 Young Station
West Amanda, VA 24168",Home Decor,11.67799023,161.4464498,279
844241,B,7,32.60522305,Debit Card,"49690 Stevens Heights
Schmidtland, PR 43057",Electronics,10.91404634,203.3267173,47
201549,C,4,54.75457179,Credit Card,"620 Michael Shoal Suite 975
Port Christopherberg, MT 09382",Electronics,14.71623217,186.7870475,123
498121,B,3,41.274807,Debit Card,"302 Michele Dam Apt. 056
Bakerberg, NV 84960",Books,2.396001358,120.8575862,338
748144,C,5,73.95002316,Debit Card,"790 Theresa Lakes Suite 999
Tammyview, VT 61745",Clothing,13.83782361,318.584747,198
792551,D,5,96.62087109,Debit Card,"318 Kenneth Turnpike
Antoniostad, NJ 04436",Books,12.35363765,423.4233939,195
690537,A,3,77.78728795,Credit Card,"USNV Martin
FPO AE 89444",Home Decor,8.424208856,213.7029731,171
420832,B,4,45.00214296,Cash,"Unit 8885 Box 2181
DPO AA 98761",Clothing,2.188974939,176.0682293,110
163532,D,5,37.47147882,Cash,"05381 Melissa Station Suite 619
Lake Paulborough, OH 74450",Books,18.62093954,152.469687,6
256865,D,4,29.13267632,PayPal,"2401 Gwendolyn Light
Fisherland, ME 50641",Books,1.117556608,115.2284087,339
669959,D,5,89.63901912,Credit Card,"601 Kelly Station Suite 121
Davismouth, MS 41804",Books,9.843656272,404.076311,309
456263,D,7,45.09421533,Credit Card,"81081 Jennifer Coves Suite 242
East Katiefurt, AS 41391",Clothing,3.871505114,303.4387333,251
109603,D,9,73.98477883,Cash,"3799 Wagner Ridges
Scottfort, WA 58640",Electronics,7.165427223,618.1510801,336
765714,D,7,70.7299351,Debit Card,"95073 Andre Junctions
East Tracyborough, OR 32693",Electronics,19.87034796,396.7295562,237
325272,D,5,15.13671944,Cash,"82483 Sutton Mission Suite 458
North Christian, NH 45854",Electronics,6.480418519,70.77898336,270
660317,C,7,89.16815915,PayPal,"91934 Gill Spur
Lake Elizabethburgh, WI 98160",Books,8.584993994,570.5915463,242
921096,B,5,53.78815946,Cash,"6417 Stephanie Prairie
South Todd, CA 45167",Clothing,16.77772939,223.8186381,158
645229,A,3,30.11933872,Cash,"97429 Meyer Roads Apt. 664
East Chadfort, MT 95746",Home Decor,3.782117823,86.94056954,287
779845,D,7,98.11782216,PayPal,"Unit 1552 Box 3800
DPO AE 55171",Clothing,6.521791861,642.0314742,45
852617,A,2,77.78406915,Debit Card,"765 Jody Court Apt. 253
Dustinborough, AZ 21074",Books,14.54252083,132.9446094,161
334586,A,9,65.50604626,Credit Card,"942 Powell Union
Josephview, WA 88424",Books,10.8785998,525.4191508,63
404123,C,1,98.95385512,Cash,"PSC 3995, Box 4386
APO AE 07299",Electronics,16.92772201,82.20322161,239
643411,B,6,78.09280667,Credit Card,"9587 Martinez Falls
East Danaberg, NV 43087",Home Decor,2.942197594,454.770972,77
604160,B,7,20.90297458,Debit Card,"870 Collins Springs
New Linda, WI 23611",Home Decor,9.88212203,131.8612199,112
957945,A,8,99.20324128,Credit Card,"17530 Knight Green
New Elizabeth, NE 89716",Clothing,19.63955105,637.7613605,196
121166,C,9,63.78409094,Debit Card,"754 Ingram Stream
East Brittany, DC 77910",Electronics,9.347182154,520.398682,225
340801,B,2,36.94918673,Debit Card,"529 Holly Ford Suite 612
West Megan, NE 65696",Electronics,4.944030021,70.24481569,180
283132,D,2,83.5768564,Debit Card,"195 Michael Lights Apt. 858
Michellefort, GU 69561",Clothing,18.77889011,135.7641007,255
248992,D,5,14.31278077,Debit Card,"273 Bonilla Shore Apt. 525
Lake Ericbury, UT 23970",Clothing,19.13514168,57.87004947,256
985239,B,5,68.89298073,Cash,"Unit 9881 Box 6413
DPO AE 93127",Home Decor,16.68812202,286.9801802,24
835677,C,6,24.33458173,Credit Card,"07584 Williams Freeway Suite 096
West Rhonda, PR 22219",Clothing,4.759585848,139.0581385,141
780890,A,3,17.8788447,PayPal,"Unit 8709 Box 7635
DPO AP 31195",Clothing,2.511410196,52.2895007,184
989916,C,8,41.85856343,Cash,"8632 Torres Ford
North Jay, IN 37825",Electronics,2.365451519,326.9473552,305
705385,A,1,42.07271127,Cash,"85105 Andersen Radial Suite 140
Port Ricky, RI 44105",Books,7.016361829,39.12073762,132
558604,C,6,64.04739653,Debit Card,"799 Wells Drive
Jonesville, KY 16571",Electronics,19.01620705,311.208066,29
444661,C,4,60.88911781,Credit Card,"15839 Gonzalez Hills
North Alan, OR 40968",Clothing,8.806800824,222.1069379,277
953640,B,1,71.91531341,Debit Card,"30912 Daniel Estates
Guzmanchester, MH 40218",Home Decor,19.44488477,57.93146359,203
246637,A,7,25.66969932,PayPal,"29389 Tommy Lights Suite 702
South Crystal, CT 05932",Electronics,6.614202119,167.8029747,346
587590,D,9,88.37770618,PayPal,"8711 Jonathon Vista Apt. 368
Loriburgh, WI 89346",Books,3.986389571,763.6916386,237
367759,C,4,87.28064162,Cash,"0468 Harper Hills
Harrischester, AZ 24084",Clothing,1.997565696,342.1486139,251
422178,D,4,29.46452647,PayPal,"896 Joy Corners Suite 259
Melendezstad, UT 39567",Books,13.69228792,101.7206347,20
70385,B,6,52.62166852,PayPal,"109 Turner Parkways
South Kurt, MA 62805",Clothing,8.339486494,289.3997495,256
587065,B,3,53.92137564,Cash,"Unit 7826 Box 3100
DPO AA 61502",Clothing,15.63102544,136.4787351,36
906455,B,6,92.91139958,Cash,"5313 Robinson Lock Apt. 203
Lake Nathan, ME 82077",Home Decor,12.97904781,485.1143076,114
199509,C,7,91.50569977,Debit Card,"602 Jenna Landing Suite 601
South Patriciamouth, MO 86046",Books,8.288406125,587.4493502,179
100167,A,3,16.07207618,Credit Card,"USS Lara
FPO AE 50163",Books,14.15197578,41.39267956,36
472297,B,7,96.22269897,PayPal,"53120 Bailey Vista
Patrickstad, WV 40707",Electronics,10.89970946,600.1429305,303
682927,A,3,16.17058845,PayPal,"3040 Smith Glen
Ryanhaven, MA 82546",Clothing,2.688567992,47.20749355,190
148551,C,2,59.46145798,Credit Card,"0846 Kimberly Rest
Ramirezhaven, VA 28061",Clothing,14.46696834,101.7183754,157
954222,A,4,38.0433834,Debit Card,"321 Theresa Neck Apt. 582
East Jacobport, MI 58256",Books,0.546331504,151.3421617,363
392737,B,8,45.14174862,Cash,"76122 Vaughan Spur
Robersonborough, UT 88735",Home Decor,9.310150248,327.511872,340
849794,C,9,66.40452208,Cash,"9609 Harrison Turnpike Apt. 170
New Sarah, KS 21639",Electronics,11.04694976,531.619631,27
717164,C,7,62.54340774,PayPal,"63253 Sanchez Inlet Apt. 638
Port Isaiah, VA 33109",Clothing,16.86832202,363.9536902,323
422474,C,1,25.0739864,Cash,"255 Mcpherson Walks
Brittanyland, IN 49809",Home Decor,10.08757126,22.54463015,15
703376,A,3,97.28036062,Debit Card,"452 Molly Landing
Taylorborough, CT 51594",Electronics,10.9947349,259.7539286,326
13991,A,9,12.58248344,Debit Card,"738 Franklin Lights Suite 328
West Kathleenshire, IL 98046",Home Decor,9.756571135,102.1937805,79
701824,A,1,40.90403681,PayPal,"49997 Evans Stream Suite 169
Aguilarborough, PW 87896",Books,11.56162453,36.17486566,364
798669,D,9,82.12411736,Cash,"627 Kristina Views
Shannonland, IN 14688",Books,13.4543434,639.6737093,361
755515,A,8,86.58427373,Debit Card,"7365 Kristin Court Apt. 398
Port Tara, ME 11863",Electronics,3.020188549,671.7541233,285
768027,D,1,81.75612284,Cash,"644 Patel River
Jonesbury, GU 99882",Books,15.86988478,68.78152035,207
870840,D,6,43.52489633,Credit Card,"USNV Brown
FPO AP 77023",Electronics,7.942392991,240.4078681,42
31011,A,5,70.60599193,PayPal,"6782 Christian Forge
West Allisonview, AL 01034",Books,3.589144861,340.359203,126
130340,D,6,78.78697157,Debit Card,"368 Sean Alley
Johnsonmouth, KY 63065",Electronics,14.53362833,404.0181957,218
887603,C,5,62.01583508,PayPal,"798 Jill Street Apt. 269
Lake Jeremy, NV 48692",Electronics,14.63490973,264.699368,112
98064,B,6,71.11160106,PayPal,"142 Garcia Highway Apt. 182
Kirstenberg, SC 16900",Electronics,10.2810817,382.8033556,294
96609,C,5,59.82625003,Debit Card,"2054 Breanna Ford Apt. 183
Mckinneymouth, CT 10294",Clothing,6.142635178,280.7567088,307
407230,C,5,14.94546715,PayPal,"6181 Yang Common
Hodgeshaven, CO 50244",Home Decor,12.83439408,65.13653497,269
47579,A,4,34.59571039,Cash,"3730 Charles Streets Apt. 799
Port Jeremy, AL 19939",Electronics,11.79881265,122.0553094,50
972295,A,3,73.2385946,PayPal,"PSC 7802, Box 1270
APO AP 66490",Clothing,12.79441911,191.6044256,282
166162,B,3,31.73805101,Credit Card,"8971 Traci Skyway
West Cameronmouth, OK 18245",Home Decor,14.99044432,80.94112842,123
40039,D,4,50.991905,Credit Card,"891 Williams Cape Apt. 128
Lake Wendyland, NM 54869",Clothing,12.07385425,179.3408668,352
910199,C,9,58.1151547,Cash,"41219 Bennett Forge Apt. 665
Port Garyburgh, SC 51537",Clothing,3.721212847,503.5730949,345
329956,B,2,70.38737504,Credit Card,"28216 Vanessa Manor Suite 274
Johnchester, AZ 29945",Electronics,0.767688934,139.6940379,118
833575,A,9,33.32297948,Cash,"Unit 8024 Box 7322
DPO AA 70978",Home Decor,2.006074896,293.89046,25
934398,B,1,63.56936083,Credit Card,"2796 Parker Expressway
Port Jillianfort, KY 94201",Books,14.0795287,54.61909443,57
882756,D,1,63.6858512,Cash,"255 William Shore Apt. 446
Youngmouth, AZ 83752",Electronics,16.96025269,52.8845699,101
442300,C,5,86.05215443,Credit Card,"PSC 8046, Box 1243
APO AE 63601",Electronics,0.056377516,430.0182018,190
608285,B,6,59.68429524,Credit Card,"1002 Dawn Plain Apt. 562
Barnesmouth, UT 33316",Electronics,7.63302201,330.7714791,272
905450,C,6,36.55690616,Credit Card,"17235 Cook Loop
Turnerview, NV 21984",Home Decor,13.19481732,190.399735,187
177084,C,3,57.04328,PayPal,"480 Collins Squares
Lake Katrinaberg, MH 05571",Clothing,17.75247148,140.7500639,56
784563,C,7,19.65489673,PayPal,"78203 Lewis Courts
South Jessicaberg, LA 75799",Clothing,0.956642704,136.2680872,248
668232,C,9,64.6973882,Debit Card,"30230 Rivera Estates Suite 338
Port Nicoleland, KS 78357",Electronics,13.10206307,505.9862603,85
252107,B,8,92.45178191,PayPal,"1864 Fernandez Neck
New Kristenside, NE 38557",Books,8.849658074,674.1609226,115
224106,C,6,57.68292852,Credit Card,"422 Edward Corners Suite 442
New Jonathanside, MN 29371",Books,1.847150371,339.7046285,311
329959,C,8,36.2951422,Cash,"0950 Stewart Falls Apt. 810
Michelletown, CO 60610",Books,15.90981152,244.1652279,180
451895,A,5,46.49734924,Credit Card,"PSC 7531, Box 9623
APO AA 60350",Home Decor,14.1649127,199.5552016,55
109025,C,8,91.1672128,Debit Card,"373 Logan Square
North Courtney, NC 09945",Books,3.097391995,706.7472548,52
688798,D,4,83.17601823,Debit Card,"74622 Diana Flats
Berrystad, LA 12236",Books,15.93517647,279.6870918,15
610393,A,8,82.28578782,Credit Card,"1000 Wilson Squares Apt. 263
Lake Andrew, DE 57609",Electronics,18.33474119,537.5912127,93
622545,B,2,60.76718572,PayPal,"92274 Edwin Corner Suite 384
Port Karen, MS 56465",Home Decor,3.829000493,116.8808198,82
351780,A,5,45.67716847,Debit Card,"84089 Donna Land
Williamschester, AS 84405",Electronics,11.56646852,201.9696658,97
43657,A,9,21.91905365,PayPal,"87284 Erica Shores Suite 935
Romeromouth, MI 63545",Electronics,4.003677893,189.3733681,104
685622,A,4,97.80526118,Cash,"63006 Garcia Forge Suite 610
Port Sue, SC 41951",Books,7.909852698,360.2760363,304
102955,D,6,26.11928509,PayPal,"2814 Kelly Trafficway Suite 906
Kramerhaven, MP 61425",Clothing,1.399590011,154.5223331,162
774495,B,1,32.69066757,PayPal,"322 Rodgers Ranch
Christopherborough, DE 08034",Home Decor,16.04236166,27.44631245,222
98528,D,9,78.78353619,PayPal,"0694 Christian Fork
Torreshaven, MP 89055",Electronics,0.279040202,707.0732861,180
782728,D,1,41.56764467,PayPal,"643 Larry Coves
Elizabethshire, AL 68076",Books,15.76701556,35.01366767,164
547850,D,5,62.54816692,Cash,"199 Erin Ridges
Lake Paul, WI 18373",Home Decor,1.286033696,308.7188821,241
979655,A,4,78.54772835,Debit Card,"Unit 7047 Box 2209
DPO AA 75603",Books,12.33938537,275.4216858,129
128354,C,3,60.05092715,Cash,"169 Nicholas Stravenue
East Angelaberg, AS 52066",Electronics,12.30957775,157.9767347,112
500576,D,6,54.16474783,PayPal,"49575 Ramos Forks Suite 833
Richardstad, IA 16522",Electronics,11.01568535,289.1887778,142
998590,A,2,14.56321047,PayPal,"9700 Roger Burgs
Buckleybury, AS 25149",Books,2.445804828,28.41404554,103
737470,C,3,53.88914756,Cash,"7920 Debra Meadows Apt. 613
Stevenmouth, UT 65143",Books,19.85211627,129.573034,96
431869,A,5,50.95239633,PayPal,"62893 Wanda Groves Suite 889
Rogertown, IA 25443",Books,17.39109888,210.4560735,39
788394,A,9,89.2460771,Credit Card,"66887 Peter Meadow
North Alexandria, WV 83248",Home Decor,7.166360555,745.6534329,203
343181,A,2,50.26535372,Credit Card,"6325 Powers River
West Gregory, ME 10594",Home Decor,10.03999885,90.43742557,71
893534,C,8,66.69485417,PayPal,"PSC 9402, Box 3968
APO AE 35092",Electronics,9.754949354,481.5104394,274
997273,C,2,79.63601149,Cash,"8546 Caleb Stream Suite 327
New Abigailfurt, MI 33044",Home Decor,8.184573697,146.2362869,170
421770,C,5,52.0943464,Debit Card,"092 Lewis Extension
South Taylorfort, FM 41123",Electronics,16.24596838,218.1555768,264
87993,B,7,33.47698865,Debit Card,"7102 Mercado Expressway
Stacyfort, MA 80716",Home Decor,10.99705707,208.5685357,95
161131,A,8,90.45580263,Cash,"2179 Jasmine Springs Apt. 554
Alvaradomouth, KS 74547",Electronics,6.69095685,675.2275512,159
204533,A,1,90.59661879,Debit Card,"2432 Hoover Corners Apt. 694
Dawnstad, RI 20010",Electronics,17.55299439,74.69419938,309
400726,A,6,90.98519203,Debit Card,"982 Brandon Circles
Port Monica, NJ 65525",Home Decor,14.04561947,469.2345491,220
252410,B,1,34.54979853,Cash,"40390 Davidson Land
West Stephaniebury, ND 25239",Books,18.11614553,28.29070675,135
721627,A,2,38.39133963,Debit Card,"41414 Zhang Glens
Cathyton, IA 01281",Books,15.3433072,65.0016769,54
178060,C,1,92.69169105,Credit Card,"USS Finley
FPO AA 23577",Books,0.457126586,92.26797269,13
518054,D,5,21.32049971,Credit Card,"6668 Fitzgerald Plaza
Port Albertland, OK 19451",Clothing,19.30643933,86.02135185,359
446411,D,9,69.02930846,Debit Card,"PSC 2693, Box 6105
APO AE 03299",Electronics,13.18747502,539.3347709,235
762602,C,6,36.30861354,Cash,"95273 Rodriguez Fall
Cynthiaburgh, ND 64601",Clothing,4.864064505,207.2552349,269
68223,C,1,74.91759371,PayPal,"80537 Riddle Valley Suite 838
Wangchester, NE 53076",Books,8.076235685,68.86707227,94
295562,D,1,85.02982432,Cash,"348 Austin Walks Apt. 868
Lake Scottport, OH 29603",Books,12.84983927,74.10362856,256
642147,B,2,46.73037195,Cash,"1878 Benjamin Forges Suite 981
East Dawn, UT 34275",Books,1.311736135,92.23478556,140
757343,A,9,23.60419389,PayPal,"71871 Michael Valley
Kevinhaven, PW 66539",Clothing,9.034252711,193.2455822,218
737891,B,3,75.90124562,Credit Card,"73440 Richards Heights Suite 449
Ericborough, PR 06726",Electronics,13.87837689,196.1021541,344
24274,D,1,15.01549499,Debit Card,"6086 Kyle Drive
South Gregory, WV 51596",Clothing,1.59826139,14.77550814,186
409986,D,5,11.34933451,PayPal,"924 Clayton Turnpike
North Emilyborough, MA 05598",Home Decor,2.406863634,55.38085753,249
866758,D,7,88.9470931,PayPal,"351 James Shoal Suite 544
Port Joshua, GA 31903",Clothing,15.53478333,525.9054844,186
42621,D,6,83.51267351,Cash,"464 Williams Club Suite 265
East Kimberly, CA 91931",Books,12.43047143,438.7899269,208
238057,D,1,62.37595503,Cash,"9314 Caldwell Courts
North Danielshire, NH 05314",Home Decor,14.24506846,53.49045754,154
202661,C,5,69.88374749,Credit Card,"987 Wilkerson Wall Suite 410
West Noah, OH 65031",Clothing,13.64547813,301.7388801,143
976683,D,5,95.73433677,PayPal,"879 Anderson Mission Suite 679
Perkinsville, MA 29580",Home Decor,11.18703594,425.1225106,284
901320,A,6,15.6489702,Cash,"404 Steven Wall
Turnerton, TN 76995",Clothing,0.762489685,93.17789051,171
469132,D,3,29.49341313,PayPal,"133 Anderson Ridges
Port Kelly, SD 64224",Clothing,8.68237732,80.79805116,199
286313,B,5,75.62822799,Debit Card,"27380 Jamie Ford
Brianport, AK 34581",Clothing,6.636912142,353.0442447,14
218238,B,7,33.76321557,Cash,"702 Tate Loop Apt. 379
New Jennifershire, MD 63475",Electronics,18.07064645,193.6338898,87
986101,C,5,28.65363534,Cash,"740 Martinez Station
Arellanoside, ID 43493",Books,9.546673059,129.5908323,199
677655,A,5,49.79828658,Debit Card,"61036 Mitchell Islands Suite 612
New Carolynhaven, OR 61971",Electronics,15.29525185,210.9075662,342
927412,B,5,75.13281399,PayPal,"103 Horton Burg
East Jamesstad, VI 89043",Electronics,5.476531159,355.0907101,53
873107,C,3,28.94699276,Credit Card,"72723 Miller Road Suite 950
Harringtonland, TN 59568",Books,14.66504143,74.10571283,35
140319,B,1,48.65906146,Cash,"USNS Morales
FPO AP 85952",Books,6.056171813,45.71218509,267
889886,C,5,56.69353336,PayPal,"1322 April Fort
Cindytown, MT 58792",Electronics,3.360762272,273.9409924,270
878247,C,9,25.50024293,PayPal,"99228 Love Motorway Apt. 453
North Patricia, MO 33820",Home Decor,17.36427008,189.6508069,242
441711,B,1,52.91091989,PayPal,"046 Gomez Loaf Suite 847
Benjaminbury, AK 45439",Home Decor,11.91418988,46.60701243,35
340914,A,3,87.92885897,Cash,"38578 Eddie Forges
Davidburgh, NY 42415",Home Decor,9.268904794,239.3364502,149
403075,A,4,77.14587771,Debit Card,"4254 Daniel Parkway
Ricardofurt, AK 54156",Home Decor,14.50319468,263.8290435,350
594713,B,1,55.31028246,PayPal,"7021 Watson Well
Fosterburgh, AR 40341",Electronics,19.12685851,44.73116299,273
784074,B,1,21.27538742,Credit Card,"802 Bernard Manor
Davischester, MT 56456",Clothing,16.53874892,17.75670452,198
274845,B,8,12.10212563,Credit Card,"2789 Mark Walks
East Douglas, SD 01414",Books,0.257053842,96.56813323,16
583853,D,2,16.05182647,Cash,"877 Jennifer Garden
Lake Audreyberg, MI 82574",Clothing,11.27088051,28.48528859,156
911153,B,8,77.51947828,PayPal,"97725 Megan Curve Apt. 735
Paulburgh, DE 97254",Clothing,0.749427124,615.5082103,146
475192,C,7,73.39353931,PayPal,"68859 Kent Station Suite 421
Port David, DC 70286",Electronics,9.303805169,465.9560318,16
638691,B,2,77.14576708,PayPal,"4899 Grant Drive
North Joshuaville, AK 54679",Home Decor,10.15897471,138.6170962,330
88304,C,6,37.64895983,Cash,"7072 Higgins Street Suite 309
Buckleyfort, WA 78767",Electronics,3.349337887,218.3278138,2
101984,B,6,18.09331276,Debit Card,"76180 Kyle Curve Suite 683
North Ryan, AL 26039",Clothing,17.24153778,89.84248445,246
518262,C,3,74.28988144,Cash,"46231 Cohen Parks
Colleenborough, ME 25543",Home Decor,6.090600749,209.2955441,138
597552,C,2,93.02194958,Credit Card,"487 Jerry Pines Apt. 226
West Matthewview, AL 68938",Electronics,3.988876302,178.6228381,231
581297,B,1,50.697244,Cash,"26924 Michael Ports Apt. 365
Port Sheri, IL 19117",Books,4.478198318,48.42692087,351
159862,B,6,78.78830609,Debit Card,"9378 Mallory Fall
Robinsonborough, CO 75858",Clothing,2.139425614,462.6161333,199
449612,C,5,75.52660353,Cash,"1735 Johnson Track Suite 720
North Tiffanyside, PR 42405",Home Decor,11.89622438,332.7089465,98
504924,C,9,86.83223773,Credit Card,"486 Murphy Keys Apt. 678
Robinsonborough, NH 67980",Home Decor,16.60060567,651.7580432,364
989497,C,1,12.55417568,Credit Card,"89514 Griffin Green Apt. 695
South Alexanderton, OK 06856",Books,13.59921451,10.8469064,37
965527,B,7,95.9774497,Cash,"80522 Garcia Islands
Rodriguezland, MI 71684",Clothing,6.014466245,631.4344287,97
37808,C,5,87.88211414,Credit Card,"71106 Carlson Courts
West Cynthiashire, OH 69793",Home Decor,8.723555113,401.0783474,206
262056,B,5,88.88322611,PayPal,"10519 Virginia Dale Apt. 015
North Joseph, NM 29920",Books,6.729850897,414.5075876,140
58032,C,2,99.67175511,Debit Card,"258 Brenda Village
Jenniferburgh, NV 90135",Electronics,18.14643604,163.1697676,337
814939,D,3,67.55287039,Cash,"34484 Zuniga Mission Apt. 681
North Aimeeland, ID 55624",Clothing,6.978431668,188.5162185,291
313908,B,7,17.35062287,PayPal,"2551 Garcia Fork Suite 766
Tabithafurt, FL 57766",Books,7.581567373,112.2462159,127
839006,B,6,84.05167738,Credit Card,"4377 Alexander Creek Apt. 996
Martinburgh, ME 49404",Books,3.227807693,488.0319052,151
642874,D,2,22.13875795,Credit Card,"46592 Johnson Trail Apt. 403
Evanfort, NV 60265",Clothing,12.89457822,38.56811698,265
166760,C,6,76.41043757,Debit Card,"6777 Nicole Land Apt. 891
Alberttown, AZ 06105",Clothing,9.074324929,416.8602371,24
489136,B,2,48.16220317,Debit Card,"2529 Nathaniel Roads Suite 561
Jenniferside, MH 02163",Books,12.05989296,84.70778605,143
402223,C,2,10.59519455,PayPal,"1491 Robinson Mountain
East Bryanland, PR 73992",Home Decor,14.15033003,18.19187911,288
931301,A,2,49.22008925,Cash,"93296 Nicole Island
Lake Stephaniechester, ME 13376",Electronics,18.68107143,80.05049845,226
875109,D,3,81.69977668,Cash,"USNV Stewart
FPO AA 11126",Books,12.52268024,214.4063247,297
811086,D,2,17.86590126,PayPal,"56229 Steven Via
Garciatown, WY 84383",Books,7.696016039,32.98187727,46
730319,B,4,10.19907618,Cash,"USS Coleman
FPO AE 27848",Clothing,19.50896668,32.83736722,61
611195,C,9,50.74859265,Debit Card,"43548 Alexander Land
Lake Timothyburgh, TN 64946",Clothing,15.08274695,387.8487975,298
943430,C,6,10.13471336,PayPal,"027 Chad Parkways Suite 956
South Maryhaven, WY 99603",Books,11.51668483,53.8051822,177
966798,D,1,94.12652705,Debit Card,"Unit 6819 Box 6818
DPO AE 07658",Electronics,9.41936891,85.26040222,238
474195,B,8,84.23758815,Credit Card,"515 Matthew Orchard
Barnesbury, NH 82103",Clothing,0.554256024,670.16557,147
996731,D,7,66.71055588,Cash,"86178 Vernon Plains
Richardborough, NH 85728",Clothing,15.85828167,392.9198562,254
222814,B,3,11.55861907,PayPal,"USCGC Rodriguez
FPO AP 09297",Home Decor,13.26664825,30.07553322,356
244980,A,1,61.28402119,Debit Card,"96258 Michael Key
Samanthaton, LA 26581",Books,7.938115038,56.41922509,340
944471,A,5,70.39778793,PayPal,"4012 Jackson Isle
Martinview, WA 72456",Electronics,2.736576398,342.3564934,188
641486,D,4,62.87014713,Cash,"73767 Michael Row Apt. 568
Heatherhaven, SD 37472",Electronics,19.29429602,202.9591793,208
699118,C,8,95.22020857,Cash,"738 Jonathan Branch Suite 348
Walkerport, NY 90310",Books,3.641966827,734.0185613,51
65569,A,1,84.82094796,Cash,"1048 Grant Station Apt. 160
Melissaville, RI 67771",Electronics,0.31424694,84.55440072,337
438010,C,1,42.85832637,Credit Card,"51052 Knight Harbor Suite 985
Davidmouth, NH 66900",Home Decor,15.55573886,36.19139704,53
836986,D,4,72.5318788,Debit Card,"009 Elizabeth Ways Apt. 574
South Jennifer, AS 31301",Electronics,6.878539741,270.1709788,147
164835,A,8,51.50316163,Cash,"316 Tammie Light Suite 914
South Howard, MA 98905",Books,5.768332494,388.2583042,13
587860,A,5,93.55131833,PayPal,"132 Christian Heights Apt. 152
Brewertown, NY 20014",Books,11.06677207,415.9910358,103
164396,D,2,65.63137152,PayPal,"489 Dana Burgs Apt. 929
New Amanda, VT 57646",Home Decor,1.967368433,128.6803213,82
154468,A,6,62.38629136,PayPal,"35626 Murphy Wells Apt. 721
Smithchester, NH 21892",Books,17.64764806,308.2594693,319
755671,B,5,55.06275152,PayPal,"01427 Anna Meadow Apt. 680
Juanchester, AS 55259",Electronics,8.461438384,252.0182536,27
885805,C,2,43.99650729,Cash,"692 Cruz Plain
Patrickchester, NV 13782",Books,12.31836393,77.15371481,337
626374,A,3,23.32528256,PayPal,"9906 Amy Flats Apt. 852
Stanleyhaven, WV 41752",Clothing,1.704347415,68.78321614,215
109037,A,9,34.65383965,PayPal,"874 Quinn Ford Suite 925
Millerfort, IL 44062",Clothing,10.03501628,280.5868908,291
17712,C,7,39.92508354,Debit Card,"84265 Price Square Suite 815
Whitneyhaven, IN 69960",Clothing,15.44037173,236.3235156,149
466232,B,7,23.86159008,PayPal,"4656 Travis Villages Suite 298
Port Jennifer, MP 00722",Electronics,0.954617012,165.436623,17
