CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
373207,B,5,70.01481653,3/11/2024 17:56,PayPal,"871 Craig Rapids
Andrewsberg, TX 88292",Books,17.10321654,290.2001543
25210,A,4,29.75431181,5/17/2023 12:01,Credit Card,"739 Miller Causeway
Port Tonyhaven, TN 82997",Electronics,13.07162357,103.4597607
464629,C,2,83.47754967,3/29/2024 20:31,PayPal,"38402 Wallace Inlet
Nicholasstad, GA 81819",Clothing,18.72662119,135.6900503
445549,B,4,96.17188304,10/30/2023 16:20,Cash,"4567 Smith Wells Suite 230
Whiteville, CT 52218",Books,2.84479293,373.7439685
833220,A,3,26.54040963,12/6/2023 9:55,Credit Card,"7462 Barbara Club Apt. 476
New Charles, PA 76876",Clothing,10.42403462,71.32148442
661993,B,1,91.92954304,11/10/2023 11:34,PayPal,"028 Katie Causeway Suite 230
East Danielbury, NM 68689",Clothing,9.621314556,83.08471253
57725,C,8,86.76899984,7/20/2023 11:53,Debit Card,"7098 Williamson Hills
East Kaylahaven, VT 30317",Home Decor,6.010994054,652.4265633
138488,B,5,98.1352109,1/29/2024 18:33,Cash,"310 Larson Camp
Port Michael, NY 10911",Home Decor,8.770242829,447.642573
5979,A,4,38.73481582,9/24/2023 23:16,Cash,"6963 Jasmin Glen
Toddburgh, MH 91062",Electronics,1.882716531,152.0221962
885798,A,8,94.06643902,11/6/2023 21:11,Debit Card,"216 Sanders Plains
Lake Breannatown, NH 57099",Books,15.79702433,633.6539261
856928,A,7,26.15661708,10/14/2023 23:10,Credit Card,"69831 Kurt Cove Suite 711
Millertown, NH 57202",Books,9.537173859,165.6341052
189379,D,2,25.76592204,7/15/2023 6:52,Debit Card,"24685 Compton Ramp Suite 914
Jacobbury, MT 88299",Electronics,0.437649903,51.30631502
803559,C,1,19.6289735,8/9/2023 8:43,Cash,"1855 Guzman Trafficway Apt. 325
Lake Meaganview, RI 69295",Clothing,7.463824451,18.16390138
560633,D,4,48.49948859,8/1/2023 4:15,Credit Card,"53222 Crystal Tunnel
Lake Tracytown, VI 99324",Clothing,13.36947394,168.0614484
485080,B,8,11.0964139,1/10/2024 14:40,Cash,"922 Figueroa Curve Apt. 975
Lake Michaelchester, AK 55176",Home Decor,11.46480275,78.59385549
930934,B,2,44.32095619,6/22/2023 11:51,Debit Card,"530 Murphy Fort
South Colleenborough, HI 47207",Clothing,12.65672597,77.42274845
198154,A,3,66.33335302,5/11/2023 9:41,PayPal,"821 Allison Trace Suite 156
Port Susan, WV 01175",Home Decor,4.607539359,189.831053
369787,C,1,17.04352946,11/23/2023 10:45,Debit Card,"429 Armstrong Trail Suite 571
North Jamesborough, WI 60556",Clothing,14.83473527,14.51516698
513041,A,1,83.66274316,4/23/2024 13:20,Credit Card,"USS Morris
FPO AA 21300",Electronics,13.65082671,72.24208707
701393,B,3,36.34481361,7/15/2023 9:30,Debit Card,"04050 Bowman Isle Apt. 218
South Shelly, VI 54639",Home Decor,10.77626912,97.28459604
111585,A,5,14.18099871,6/11/2023 15:04,Debit Card,"68684 Paul Drives Apt. 771
Gutierrezland, MH 86784",Electronics,19.01853118,57.41990525
141677,C,3,43.7150656,1/31/2024 12:05,Debit Card,"97247 Raymond Isle Suite 454
North Jodiport, MI 41160",Books,19.16871997,106.0063413
126420,A,1,22.45930403,9/28/2023 8:04,PayPal,"15832 Jessica Parkways
New Evanland, MO 95591",Home Decor,4.80755665,21.37956027
790627,B,1,81.57523051,12/16/2023 12:52,Debit Card,"70352 Jennifer Ford
Brittanyburgh, KS 08372",Home Decor,13.01520443,70.9580475
216098,C,8,40.06065704,4/25/2024 0:39,PayPal,"1333 Joanna Circles Suite 008
Moniqueshire, PR 15562",Home Decor,7.967683962,294.9500039
491410,D,2,20.53137459,3/15/2024 23:34,PayPal,"5563 Hall Crossing Apt. 109
Cameronstad, CA 03475",Books,8.004816511,37.77575146
442613,A,3,50.82938768,3/18/2024 7:00,PayPal,"9849 Wilson Orchard Suite 871
North Samuelfurt, ND 58486",Electronics,10.96210926,135.772244
209534,A,2,50.6778989,9/11/2023 15:24,Credit Card,"40061 Hodges Ferry
East Kellyburgh, SC 74011",Clothing,0.0443271,101.3108697
435541,B,3,34.80485524,5/30/2023 12:12,PayPal,"570 Cynthia Park Suite 237
Russellview, ID 79709",Home Decor,7.033919307,97.07012944
949485,B,7,39.42967875,1/12/2024 21:27,PayPal,"2831 Amy Tunnel Apt. 836
Tylerbury, WI 17362",Electronics,13.74970756,238.0574926
800058,D,1,79.19549824,12/18/2023 19:22,PayPal,"USNV Ortega
FPO AP 73093",Electronics,17.54372324,65.30165921
689344,D,8,67.48520729,1/21/2024 23:50,Cash,"3052 Robbins Mill Apt. 565
North Jenniferton, CT 24851",Home Decor,11.09123209,480.0021306
845595,B,2,29.31917531,10/17/2023 22:38,Cash,"USS Smith
FPO AA 44654",Electronics,5.712763055,55.28848058
117582,A,3,95.33659144,5/19/2023 16:46,PayPal,"USNS Taylor
FPO AE 75782",Clothing,10.84129162,255.0026206
107127,B,9,37.42517727,2/23/2024 17:41,Debit Card,"7947 Snyder Courts Apt. 232
Garciamouth, TX 27189",Books,3.143037922,326.2400078
196781,A,7,58.00954365,9/14/2023 3:14,PayPal,"3774 Gregory Well Apt. 400
North Nicholashaven, DE 17932",Home Decor,2.52481999,395.8143497
926755,C,4,61.40085365,4/9/2024 18:05,Debit Card,"97016 Smith Divide Apt. 442
Hallborough, GU 41126",Clothing,13.63663883,212.111364
259891,C,5,29.2299604,8/25/2023 11:59,PayPal,"40891 Young Route
Hamptonside, VT 83293",Clothing,1.991268125,143.2395676
390713,D,2,36.21028429,3/14/2024 17:57,Credit Card,"7582 Tracy Vista Apt. 439
New Michealtown, OK 66803",Clothing,15.63197213,61.09980548
153236,B,8,53.26243737,10/23/2023 12:42,PayPal,"Unit 4183 Box 9437
DPO AE 09174",Home Decor,8.842581784,388.4213023
560895,C,4,33.06894108,11/17/2023 14:32,Cash,"16659 Weaver Cove Suite 779
Hendersonside, MH 84948",Books,17.68244051,108.886181
168850,C,9,37.50655844,8/8/2023 4:40,PayPal,"17081 Hill Gateway Apt. 366
New Sean, CT 94539",Books,5.244414786,319.8560305
995248,D,5,65.18348547,7/28/2023 4:34,Debit Card,"56807 Ingram Passage Apt. 607
Roberthaven, LA 83678",Books,6.551581607,304.5646811
934921,D,9,76.0379029,11/2/2023 2:55,PayPal,"3452 Shelly Rest
New Davidshire, AR 91535",Home Decor,18.53496821,557.4987159
24419,C,4,82.08825103,5/10/2023 6:49,Cash,"591 Troy Cove
North Williefort, NH 02772",Books,0.247816367,327.5392916
105638,C,5,20.95478244,7/6/2023 18:36,Debit Card,"12243 Davis Prairie Suite 457
Katherineport, HI 35131",Electronics,8.829619949,95.52277394
727115,B,9,76.32977392,9/17/2023 0:40,Debit Card,"77389 Robinson Ramp
Lake Jessicastad, VA 47933",Home Decor,11.48540459,608.0669151
135071,A,8,94.27291201,2/15/2024 14:19,PayPal,"3460 Karen Path
Garnerfurt, VI 50426",Clothing,12.60533849,659.1159388
734459,C,3,62.2660307,5/29/2023 16:58,Credit Card,"97539 Jonathan Unions Apt. 323
Thomasland, MN 47192",Home Decor,9.850931613,168.3967398
246017,C,1,64.4212206,7/27/2023 16:59,Credit Card,"67056 Stewart Parkways Apt. 751
Robertside, WV 59836",Home Decor,12.71370202,56.23089857
812934,B,3,95.97911839,2/12/2024 3:13,Debit Card,"397 Black Hills Suite 764
East Manuel, VA 65704",Clothing,9.004144794,262.0110588
199263,C,4,88.24890379,8/15/2023 15:11,Debit Card,"1394 Aaron Villages Suite 687
Lake Mark, IL 84976",Home Decor,9.182079701,320.5832764
532893,B,2,60.19022734,12/21/2023 4:39,PayPal,"67697 Peterson Island
Davismouth, AR 15408",Electronics,12.27993617,105.5978117
551421,D,1,78.92645848,11/23/2023 10:39,Cash,"Unit 3006 Box 5680
DPO AA 05719",Electronics,4.496400362,75.37760892
120891,D,7,26.2809106,3/18/2024 16:37,Credit Card,"8906 Hudson Flat Apt. 397
New Daniel, GA 74844",Home Decor,15.03465499,156.3076645
618265,B,8,47.1802475,3/14/2024 18:13,Debit Card,"556 Sara Fort Apt. 704
East David, ND 49019",Electronics,15.22828881,319.9640252
393337,C,7,74.38683336,1/23/2024 15:13,PayPal,"107 Rosario Ways
North Ian, AK 08012",Electronics,5.353989061,492.8291931
273592,B,5,35.972443,2/6/2024 12:51,PayPal,"60688 Diana Pass Suite 039
East Jared, NH 22787",Home Decor,0.536509718,178.8972368
56773,A,1,50.85078695,11/13/2023 4:06,Credit Card,"785 Brennan Junction
South Audreyburgh, FL 97082",Books,9.565772432,45.98651639
193610,D,7,25.54551486,7/8/2023 16:58,Debit Card,"3768 Donna Rapid
Normanstad, MS 83469",Books,10.95011344,159.237764
23275,C,7,90.80228469,3/18/2024 20:12,Debit Card,"38040 Melody Burg Apt. 350
North Barryborough, GA 68636",Electronics,17.73467079,522.891589
240189,C,9,90.61015292,4/3/2024 20:19,Debit Card,"Unit 2580 Box 8266
DPO AE 81554",Home Decor,8.934478019,742.6314785
542331,C,3,53.05233258,11/2/2023 13:15,Debit Card,"41242 Martha Hills
Christopherborough, RI 10711",Clothing,3.595036243,153.435246
868624,B,9,27.28045665,8/9/2023 2:38,Credit Card,"9400 Charles Hollow Apt. 430
Lake Toddton, UT 26602",Books,10.07659226,220.7836464
699727,D,1,71.12901184,8/6/2023 20:47,Cash,"14100 Julie Mill
East Dianeland, SD 55484",Electronics,19.45219908,57.29285485
230280,A,1,29.21814607,1/12/2024 11:57,Credit Card,"844 Anthony Mountains Suite 791
Margaretstad, NH 73552",Books,15.61009074,24.65716696
905870,D,4,30.57351412,7/22/2023 3:05,Credit Card,"0289 Jason Port Suite 636
Lake Catherine, CA 80065",Electronics,15.81929385,102.9480003
533585,C,9,97.48418681,4/8/2024 15:56,PayPal,"USNV Watkins
FPO AP 77333",Electronics,19.42244911,706.9533322
361836,D,6,18.95872104,4/27/2024 10:37,Credit Card,"027 Manuel Cape Suite 575
Barnestown, NC 57954",Home Decor,7.663526505,105.0348866
29302,A,3,44.13176172,9/6/2023 16:05,Cash,"3979 Jill Forks
Brownville, PA 75779",Home Decor,17.9782214,108.5929677
759104,B,1,59.93872166,9/3/2023 0:36,Debit Card,"7760 Mendoza Manors Apt. 357
Lake Patty, AR 71924",Electronics,1.671889363,58.93661255
637997,C,4,19.70110056,7/7/2023 1:57,PayPal,"72744 Jeremy Forest
Joshuabury, AR 30567",Electronics,6.330352954,73.81580542
979697,D,9,13.50487889,6/13/2023 17:25,PayPal,"08181 Sarah Parkways Apt. 691
Haroldhaven, VA 28509",Books,15.51168917,102.6903964
286748,A,3,58.8104181,2/2/2024 0:20,Cash,"PSC 9766, Box 1150
APO AE 50063",Home Decor,4.651355715,168.2248091
793090,A,9,20.31033314,10/6/2023 1:17,Cash,"50793 Young Station
West Amanda, VA 24168",Home Decor,11.67799023,161.4464498
844241,B,7,32.60522305,2/16/2024 13:31,Debit Card,"49690 Stevens Heights
Schmidtland, PR 43057",Electronics,10.91404634,203.3267173
201549,C,4,54.75457179,5/3/2023 15:19,Credit Card,"620 Michael Shoal Suite 975
Port Christopherberg, MT 09382",Electronics,14.71623217,186.7870475
498121,B,3,41.274807,12/4/2023 1:08,Debit Card,"302 Michele Dam Apt. 056
Bakerberg, NV 84960",Books,2.396001358,120.8575862
748144,C,5,73.95002316,7/17/2023 15:20,Debit Card,"790 Theresa Lakes Suite 999
Tammyview, VT 61745",Clothing,13.83782361,318.584747
792551,D,5,96.62087109,7/14/2023 13:50,Debit Card,"318 Kenneth Turnpike
Antoniostad, NJ 04436",Books,12.35363765,423.4233939
690537,A,3,77.78728795,6/20/2023 15:41,Credit Card,"USNV Martin
FPO AE 89444",Home Decor,8.424208856,213.7029731
493138,D,9,99.99928381,9/27/2023 23:40,Credit Card,"766 Bryant Lock
North Ashley, MP 73093",Clothing,2.093143254,881.1553999
420832,B,4,45.00214296,4/19/2024 15:11,Cash,"Unit 8885 Box 2181
DPO AA 98761",Clothing,2.188974939,176.0682293
163532,D,5,37.47147882,1/6/2024 16:53,Cash,"05381 Melissa Station Suite 619
Lake Paulborough, OH 74450",Books,18.62093954,152.469687
256865,D,4,29.13267632,12/5/2023 3:57,PayPal,"2401 Gwendolyn Light
Fisherland, ME 50641",Books,1.117556608,115.2284087
669959,D,5,89.63901912,11/5/2023 13:30,Credit Card,"601 Kelly Station Suite 121
Davismouth, MS 41804",Books,9.843656272,404.076311
456263,D,7,45.09421533,9/8/2023 11:07,Credit Card,"81081 Jennifer Coves Suite 242
East Katiefurt, AS 41391",Clothing,3.871505114,303.4387333
109603,D,9,73.98477883,12/2/2023 3:56,Cash,"3799 Wagner Ridges
Scottfort, WA 58640",Electronics,7.165427223,618.1510801
765714,D,7,70.7299351,8/25/2023 0:33,Debit Card,"95073 Andre Junctions
East Tracyborough, OR 32693",Electronics,19.87034796,396.7295562
325272,D,5,15.13671944,9/27/2023 15:06,Cash,"82483 Sutton Mission Suite 458
North Christian, NH 45854",Electronics,6.480418519,70.77898336
660317,C,7,89.16815915,8/30/2023 21:32,PayPal,"91934 Gill Spur
Lake Elizabethburgh, WI 98160",Books,8.584993994,570.5915463
921096,B,5,53.78815946,6/7/2023 17:50,Cash,"6417 Stephanie Prairie
South Todd, CA 45167",Clothing,16.77772939,223.8186381
645229,A,3,30.11933872,10/14/2023 6:25,Cash,"97429 Meyer Roads Apt. 664
East Chadfort, MT 95746",Home Decor,3.782117823,86.94056954
779845,D,7,98.11782216,2/14/2024 16:00,PayPal,"Unit 1552 Box 3800
DPO AE 55171",Clothing,6.521791861,642.0314742
852617,A,2,77.78406915,6/10/2023 16:25,Debit Card,"765 Jody Court Apt. 253
Dustinborough, AZ 21074",Books,14.54252083,132.9446094
334586,A,9,65.50604626,3/3/2024 12:05,Credit Card,"942 Powell Union
Josephview, WA 88424",Books,10.8785998,525.4191508
404123,C,1,98.95385512,8/27/2023 16:47,Cash,"PSC 3995, Box 4386
APO AE 07299",Electronics,16.92772201,82.20322161
643411,B,6,78.09280667,3/17/2024 8:29,Credit Card,"9587 Martinez Falls
East Danaberg, NV 43087",Home Decor,2.942197594,454.770972
604160,B,7,20.90297458,4/21/2024 1:41,Debit Card,"870 Collins Springs
New Linda, WI 23611",Home Decor,9.88212203,131.8612199
957945,A,8,99.20324128,7/15/2023 6:32,Credit Card,"17530 Knight Green
New Elizabeth, NE 89716",Clothing,19.63955105,637.7613605
121166,C,9,63.78409094,8/13/2023 17:20,Debit Card,"754 Ingram Stream
East Brittany, DC 77910",Electronics,9.347182154,520.398682
340801,B,2,36.94918673,6/29/2023 6:35,Debit Card,"529 Holly Ford Suite 612
West Megan, NE 65696",Electronics,4.944030021,70.24481569
283132,D,2,83.5768564,9/12/2023 14:09,Debit Card,"195 Michael Lights Apt. 858
Michellefort, GU 69561",Clothing,18.77889011,135.7641007
248992,D,5,14.31278077,9/13/2023 2:45,Debit Card,"273 Bonilla Shore Apt. 525
Lake Ericbury, UT 23970",Clothing,19.13514168,57.87004947
985239,B,5,68.89298073,1/24/2024 5:46,Cash,"Unit 9881 Box 6413
DPO AE 93127",Home Decor,16.68812202,286.9801802
835677,C,6,24.33458173,5/21/2023 2:16,Credit Card,"07584 Williams Freeway Suite 096
West Rhonda, PR 22219",Clothing,4.759585848,139.0581385
780890,A,3,17.8788447,7/3/2023 18:47,PayPal,"Unit 8709 Box 7635
DPO AP 31195",Clothing,2.511410196,52.2895007
989916,C,8,41.85856343,11/1/2023 8:44,Cash,"8632 Torres Ford
North Jay, IN 37825",Electronics,2.365451519,326.9473552
705385,A,1,42.07271127,5/12/2023 23:41,Cash,"85105 Andersen Radial Suite 140
Port Ricky, RI 44105",Books,7.016361829,39.12073762
558604,C,6,64.04739653,1/29/2024 22:04,Debit Card,"799 Wells Drive
Jonesville, KY 16571",Electronics,19.01620705,311.208066
444661,C,4,60.88911781,10/4/2023 17:45,Credit Card,"15839 Gonzalez Hills
North Alan, OR 40968",Clothing,8.806800824,222.1069379
953640,B,1,71.91531341,7/22/2023 19:10,Debit Card,"30912 Daniel Estates
Guzmanchester, MH 40218",Home Decor,19.44488477,57.93146359
246637,A,7,25.66969932,12/12/2023 5:25,PayPal,"29389 Tommy Lights Suite 702
South Crystal, CT 05932",Electronics,6.614202119,167.8029747
587590,D,9,88.37770618,8/25/2023 23:40,PayPal,"8711 Jonathon Vista Apt. 368
Loriburgh, WI 89346",Books,3.986389571,763.6916386
367759,C,4,87.28064162,9/8/2023 12:11,Cash,"0468 Harper Hills
Harrischester, AZ 24084",Clothing,1.997565696,342.1486139
422178,D,4,29.46452647,1/20/2024 7:24,PayPal,"896 Joy Corners Suite 259
Melendezstad, UT 39567",Books,13.69228792,101.7206347
70385,B,6,52.62166852,9/13/2023 8:01,PayPal,"109 Turner Parkways
South Kurt, MA 62805",Clothing,8.339486494,289.3997495
587065,B,3,53.92137564,2/5/2024 9:32,Cash,"Unit 7826 Box 3100
DPO AA 61502",Clothing,15.63102544,136.4787351
906455,B,6,92.91139958,4/23/2024 0:04,Cash,"5313 Robinson Lock Apt. 203
Lake Nathan, ME 82077",Home Decor,12.97904781,485.1143076
199509,C,7,91.50569977,6/28/2023 4:33,Debit Card,"602 Jenna Landing Suite 601
South Patriciamouth, MO 86046",Books,8.288406125,587.4493502
100167,A,3,16.07207618,2/5/2024 3:51,Credit Card,"USS Lara
FPO AE 50163",Books,14.15197578,41.39267956
472297,B,7,96.22269897,10/30/2023 16:17,PayPal,"53120 Bailey Vista
Patrickstad, WV 40707",Electronics,10.89970946,600.1429305
682927,A,3,16.17058845,7/9/2023 20:39,PayPal,"3040 Smith Glen
Ryanhaven, MA 82546",Clothing,2.688567992,47.20749355
148551,C,2,59.46145798,6/6/2023 3:50,Credit Card,"0846 Kimberly Rest
Ramirezhaven, VA 28061",Clothing,14.46696834,101.7183754
954222,A,4,38.0433834,12/29/2023 4:52,Debit Card,"321 Theresa Neck Apt. 582
East Jacobport, MI 58256",Books,0.546331504,151.3421617
392737,B,8,45.14174862,12/6/2023 12:10,Cash,"76122 Vaughan Spur
Robersonborough, UT 88735",Home Decor,9.310150248,327.511872
849794,C,9,66.40452208,1/27/2024 2:48,Cash,"9609 Harrison Turnpike Apt. 170
New Sarah, KS 21639",Electronics,11.04694976,531.619631
717164,C,7,62.54340774,11/19/2023 20:12,PayPal,"63253 Sanchez Inlet Apt. 638
Port Isaiah, VA 33109",Clothing,16.86832202,363.9536902
422474,C,1,25.0739864,1/15/2024 23:35,Cash,"255 Mcpherson Walks
Brittanyland, IN 49809",Home Decor,10.08757126,22.54463015
703376,A,3,97.28036062,11/22/2023 20:03,Debit Card,"452 Molly Landing
Taylorborough, CT 51594",Electronics,10.9947349,259.7539286
13991,A,9,12.58248344,3/19/2024 15:48,Debit Card,"738 Franklin Lights Suite 328
West Kathleenshire, IL 98046",Home Decor,9.756571135,102.1937805
701824,A,1,40.90403681,12/30/2023 11:25,PayPal,"49997 Evans Stream Suite 169
Aguilarborough, PW 87896",Books,11.56162453,36.17486566
798669,D,9,82.12411736,12/27/2023 18:22,Cash,"627 Kristina Views
Shannonland, IN 14688",Books,13.4543434,639.6737093
755515,A,8,86.58427373,10/12/2023 18:04,Debit Card,"7365 Kristin Court Apt. 398
Port Tara, ME 11863",Electronics,3.020188549,671.7541233
768027,D,1,81.75612284,7/26/2023 21:59,Cash,"644 Patel River
Jonesbury, GU 99882",Books,15.86988478,68.78152035
870840,D,6,43.52489633,2/11/2024 11:30,Credit Card,"USNV Brown
FPO AP 77023",Electronics,7.942392991,240.4078681
31011,A,5,70.60599193,5/6/2023 4:46,PayPal,"6782 Christian Forge
West Allisonview, AL 01034",Books,3.589144861,340.359203
130340,D,6,78.78697157,8/6/2023 3:56,Debit Card,"368 Sean Alley
Johnsonmouth, KY 63065",Electronics,14.53362833,404.0181957
887603,C,5,62.01583508,4/21/2024 13:33,PayPal,"798 Jill Street Apt. 269
Lake Jeremy, NV 48692",Electronics,14.63490973,264.699368
98064,B,6,71.11160106,10/21/2023 13:21,PayPal,"142 Garcia Highway Apt. 182
Kirstenberg, SC 16900",Electronics,10.2810817,382.8033556
96609,C,5,59.82625003,11/3/2023 23:09,Debit Card,"2054 Breanna Ford Apt. 183
Mckinneymouth, CT 10294",Clothing,6.142635178,280.7567088
407230,C,5,14.94546715,9/26/2023 3:05,PayPal,"6181 Yang Common
Hodgeshaven, CO 50244",Home Decor,12.83439408,65.13653497
47579,A,4,34.59571039,2/19/2024 6:54,Cash,"3730 Charles Streets Apt. 799
Port Jeremy, AL 19939",Electronics,11.79881265,122.0553094
972295,A,3,73.2385946,10/9/2023 23:40,PayPal,"PSC 7802, Box 1270
APO AP 66490",Clothing,12.79441911,191.6044256
166162,B,3,31.73805101,5/3/2023 10:34,Credit Card,"8971 Traci Skyway
West Cameronmouth, OK 18245",Home Decor,14.99044432,80.94112842
40039,D,4,50.991905,12/18/2023 3:12,Credit Card,"891 Williams Cape Apt. 128
Lake Wendyland, NM 54869",Clothing,12.07385425,179.3408668
910199,C,9,58.1151547,12/11/2023 22:47,Cash,"41219 Bennett Forge Apt. 665
Port Garyburgh, SC 51537",Clothing,3.721212847,503.5730949
329956,B,2,70.38737504,4/27/2024 8:49,Credit Card,"28216 Vanessa Manor Suite 274
Johnchester, AZ 29945",Electronics,0.767688934,139.6940379
833575,A,9,33.32297948,1/25/2024 8:44,Cash,"Unit 8024 Box 7322
DPO AA 70978",Home Decor,2.006074896,293.89046
934398,B,1,63.56936083,2/26/2024 20:43,Credit Card,"2796 Parker Expressway
Port Jillianfort, KY 94201",Books,14.0795287,54.61909443
882756,D,1,63.6858512,4/10/2024 13:33,Cash,"255 William Shore Apt. 446
Youngmouth, AZ 83752",Electronics,16.96025269,52.8845699
442300,C,5,86.05215443,7/9/2023 12:17,Credit Card,"PSC 8046, Box 1243
APO AE 63601",Electronics,0.056377516,430.0182018
608285,B,6,59.68429524,9/29/2023 6:46,Credit Card,"1002 Dawn Plain Apt. 562
Barnesmouth, UT 33316",Electronics,7.63302201,330.7714791
905450,C,6,36.55690616,7/6/2023 5:25,Credit Card,"17235 Cook Loop
Turnerview, NV 21984",Home Decor,13.19481732,190.399735
177084,C,3,57.04328,2/25/2024 18:47,PayPal,"480 Collins Squares
Lake Katrinaberg, MH 05571",Clothing,17.75247148,140.7500639
784563,C,7,19.65489673,9/5/2023 18:50,PayPal,"78203 Lewis Courts
South Jessicaberg, LA 75799",Clothing,0.956642704,136.2680872
668232,C,9,64.6973882,3/25/2024 21:47,Debit Card,"30230 Rivera Estates Suite 338
Port Nicoleland, KS 78357",Electronics,13.10206307,505.9862603
252107,B,8,92.45178191,4/24/2024 10:57,PayPal,"1864 Fernandez Neck
New Kristenside, NE 38557",Books,8.849658074,674.1609226
224106,C,6,57.68292852,11/7/2023 20:26,Credit Card,"422 Edward Corners Suite 442
New Jonathanside, MN 29371",Books,1.847150371,339.7046285
329959,C,8,36.2951422,6/29/2023 1:12,Cash,"0950 Stewart Falls Apt. 810
Michelletown, CO 60610",Books,15.90981152,244.1652279
451895,A,5,46.49734924,2/24/2024 4:16,Credit Card,"PSC 7531, Box 9623
APO AA 60350",Home Decor,14.1649127,199.5552016
109025,C,8,91.1672128,2/21/2024 14:04,Debit Card,"373 Logan Square
North Courtney, NC 09945",Books,3.097391995,706.7472548
688798,D,4,83.17601823,1/15/2024 17:07,Debit Card,"74622 Diana Flats
Berrystad, LA 12236",Books,15.93517647,279.6870918
610393,A,8,82.28578782,4/2/2024 19:07,Credit Card,"1000 Wilson Squares Apt. 263
Lake Andrew, DE 57609",Electronics,18.33474119,537.5912127
622545,B,2,60.76718572,3/22/2024 17:35,PayPal,"92274 Edwin Corner Suite 384
Port Karen, MS 56465",Home Decor,3.829000493,116.8808198
351780,A,5,45.67716847,4/6/2024 5:36,Debit Card,"84089 Donna Land
Williamschester, AS 84405",Electronics,11.56646852,201.9696658
43657,A,9,21.91905365,4/13/2024 22:58,PayPal,"87284 Erica Shores Suite 935
Romeromouth, MI 63545",Electronics,4.003677893,189.3733681
685622,A,4,97.80526118,10/31/2023 8:05,Cash,"63006 Garcia Forge Suite 610
Port Sue, SC 41951",Books,7.909852698,360.2760363
102955,D,6,26.11928509,6/11/2023 1:26,PayPal,"2814 Kelly Trafficway Suite 906
Kramerhaven, MP 61425",Clothing,1.399590011,154.5223331
774495,B,1,32.69066757,8/10/2023 13:00,PayPal,"322 Rodgers Ranch
Christopherborough, DE 08034",Home Decor,16.04236166,27.44631245
98528,D,9,78.78353619,6/29/2023 17:17,PayPal,"0694 Christian Fork
Torreshaven, MP 89055",Electronics,0.279040202,707.0732861
782728,D,1,41.56764467,6/13/2023 23:05,PayPal,"643 Larry Coves
Elizabethshire, AL 68076",Books,15.76701556,35.01366767
547850,D,5,62.54816692,8/29/2023 19:36,Cash,"199 Erin Ridges
Lake Paul, WI 18373",Home Decor,1.286033696,308.7188821
979655,A,4,78.54772835,5/9/2023 16:35,Debit Card,"Unit 7047 Box 2209
DPO AA 75603",Books,12.33938537,275.4216858
128354,C,3,60.05092715,4/21/2024 21:27,Cash,"169 Nicholas Stravenue
East Angelaberg, AS 52066",Electronics,12.30957775,157.9767347
500576,D,6,54.16474783,5/22/2023 22:27,PayPal,"49575 Ramos Forks Suite 833
Richardstad, IA 16522",Electronics,11.01568535,289.1887778
998590,A,2,14.56321047,4/12/2024 12:20,PayPal,"9700 Roger Burgs
Buckleybury, AS 25149",Books,2.445804828,28.41404554
737470,C,3,53.88914756,4/5/2024 23:39,Cash,"7920 Debra Meadows Apt. 613
Stevenmouth, UT 65143",Books,19.85211627,129.573034
431869,A,5,50.95239633,2/8/2024 21:51,PayPal,"62893 Wanda Groves Suite 889
Rogertown, IA 25443",Books,17.39109888,210.4560735
788394,A,9,89.2460771,7/22/2023 21:13,Credit Card,"66887 Peter Meadow
North Alexandria, WV 83248",Home Decor,7.166360555,745.6534329
343181,A,2,50.26535372,3/11/2024 0:26,Credit Card,"6325 Powers River
West Gregory, ME 10594",Home Decor,10.03999885,90.43742557
893534,C,8,66.69485417,10/1/2023 16:05,PayPal,"PSC 9402, Box 3968
APO AE 35092",Electronics,9.754949354,481.5104394
997273,C,2,79.63601149,6/19/2023 19:47,Cash,"8546 Caleb Stream Suite 327
New Abigailfurt, MI 33044",Home Decor,8.184573697,146.2362869
421770,C,5,52.0943464,9/21/2023 6:50,Debit Card,"092 Lewis Extension
South Taylorfort, FM 41123",Electronics,16.24596838,218.1555768
87993,B,7,33.47698865,4/4/2024 11:47,Debit Card,"7102 Mercado Expressway
Stacyfort, MA 80716",Home Decor,10.99705707,208.5685357
161131,A,8,90.45580263,6/8/2023 16:21,Cash,"2179 Jasmine Springs Apt. 554
Alvaradomouth, KS 74547",Electronics,6.69095685,675.2275512
204533,A,1,90.59661879,11/5/2023 20:43,Debit Card,"2432 Hoover Corners Apt. 694
Dawnstad, RI 20010",Electronics,17.55299439,74.69419938
400726,A,6,90.98519203,8/8/2023 9:48,Debit Card,"982 Brandon Circles
Port Monica, NJ 65525",Home Decor,14.04561947,469.2345491
252410,B,1,34.54979853,5/15/2023 14:55,Cash,"40390 Davidson Land
West Stephaniebury, ND 25239",Books,18.11614553,28.29070675
721627,A,2,38.39133963,2/23/2024 16:22,Debit Card,"41414 Zhang Glens
Cathyton, IA 01281",Books,15.3433072,65.0016769
178060,C,1,92.69169105,1/13/2024 15:28,Credit Card,"USS Finley
FPO AA 23577",Books,0.457126586,92.26797269
